sku,name,author,regular_price,sale_price,qty,publisher,edition,cost,notes,cover,translator,description,images,genre,ln,condition,isbn,no_of_page,name_alt,source_url,id,error
20-11-120,ভিনদেশী রাজকুমার,রকিব হাসান,40,,0,সেবা প্রকাশনী,1997,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45651,not found under this category
20-11-121,হারানো তলোয়ার,শামসুদ্দীন নওয়াব,70,,0,সেবা প্রকাশনী,2005,20,হার্ডকভার,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45652,not found under this category
20-11-122,চাঁদের ছায়া,রকিব হাসান,40,,2,সেবা প্রকাশনী,2000,20,,Paperback,,,চাঁদের ছায়া.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45654,not found under this category
20-11-123,কালো হাত,রকিব হাসান,40,,0,সেবা প্রকাশনী,1993,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45655,not found under this category
20-11-124,আলোর সঙ্কেত,রকিব হাসান,40,,0,সেবা প্রকাশনী,1994,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45656,not found under this category
20-11-125,হিমপিশাচের কবলে/গোপন ডায়েরি,শামসুদ্দীন নওয়াব,50,,2,সেবা প্রকাশনী,2006,20,দুটি বই একত্রে,Paperback,,,হিমপিশাচের কবলেগোপন ডায়েরি.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45660,not found under this category
20-11-126,হারজিত,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45658,not found under this category
20-11-127,ঝড়ের দ্বীপ,শামসুদ্দীন নওয়াব,40,,2,সেবা প্রকাশনী,2006,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45659,not found under this category
20-11-128,পাগলের গুপ্তধন,রকিব হাসান,40,,0,সেবা প্রকাশনী,1996,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45661,not found under this category
20-11-129,জাদুকরের ভেল্কি,শামসুদ্দীন নওয়াব,40,,1,সেবা প্রকাশনী,2007,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45662,not found under this category
20-11-130,এখানেও ঝামেলা,রকিব হাসান,40,,1,সেবা প্রকাশনী,1998,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45663,not found under this category
20-11-131,মোমের পুতুল,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45664,not found under this category
20-11-132,বিড়ালের অপরাধ,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45665,not found under this category
20-11-133,টক্কর,রকিব হাসান,40,,0,সেবা প্রকাশনী,1998,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45666,not found under this category
20-11-134,দ্বীপের মালিক,রকিব হাসান,40,,3,সেবা প্রকাশনী,1999,20,,Paperback,,,দ্বীপের মালিক.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45668,not found under this category
20-11-135,মারাত্মক ভুল,রকিব হাসান,40,,0,সেবা প্রকাশনী,1995,20,,Paperback,,,মারাত্মক ভুল.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45670,not found under this category
20-11-136,নির্জন উপত্যকা,রকিব হাসান,40,,2,সেবা প্রকাশনী,2006,20,,Paperback,,,নির্জন উপত্যকা.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45672,not found under this category
20-11-137,ভিনগ্রহের পিশাচ,রকিব হাসান,40,,0,সেবা প্রকাশনী,2004,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45673,not found under this category
20-11-138,চিতা নিরুদ্দেশ,রকিব হাসান,40,,1,সেবা প্রকাশনী,1994,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45674,not found under this category
20-11-139,চ্যাম্পিয়ন গোয়েন্দা,শামসুদ্দীন নওয়াব,40,,0,সেবা প্রকাশনী,2005,20,,Paperback,,,চ্যাম্পিয়ন গোয়েন্দা.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45676,not found under this category
20-11-140,প্রজাপতির খামার,রকিব হাসান,40,,0,সেবা প্রকাশনী,1991,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45677,not found under this category
20-11-141,ভয়াল দানব,রকিব হাসান,40,,0,সেবা প্রকাশনী,1998,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45678,not found under this category
20-11-142,মূর্তির হুঙ্কার,রকিব হাসান,40,,0,সেবা প্রকাশনী,1994,20,,Paperback,,,মূর্তির হুঙ্কার.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45680,not found under this category
20-11-143,খুন,রকিব হাসান,40,,0,সেবা প্রকাশনী,1993,20,,Paperback,,,খুন.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45682,not found under this category
20-11-144,ঠগবাজি,রকিব হাসান,40,,3,সেবা প্রকাশনী,1994,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45683,not found under this category
20-11-145,বুদ্ধির খেলা,রকিব হাসান,40,,1,সেবা প্রকাশনী,,20,,Paperback,,,বুদ্ধির খেলা.jpg,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45685,not found under this category
20-11-146,কালো ডাক,রকিব হাসান,40,,0,সেবা প্রকাশনী,,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45686,not found under this category
20-11-147,"বিদায়, মুসা!",রকিব হাসান,40,,1,সেবা প্রকাশনী,2007,20,,Paperback,,,,তিন গোয়েন্দা(single)-OLD,Bn,OLD,,,,,45687,not found under this category
20-12-001,ক্রসেড-১,আসাদ বিন হাফিজ,40,,2,প্রীতি প্রকাশন,2002,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45688,not found under this category
20-12-002,ক্রসেড-২,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45689,not found under this category
20-12-003,ক্রসেড-৩,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,1997,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45691,not found under this category
20-12-004,ক্রসেড-৪,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45690,not found under this category
20-12-005,ক্রসেড-৫,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45692,not found under this category
20-12-006,ক্রসেড-৬,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45693,not found under this category
20-12-007,ক্রসেড-৭,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,2002,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45694,not found under this category
20-12-008,ক্রসেড-৮,আসাদ বিন হাফিজ,40,,1,প্রীতি প্রকাশন,2001,20,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45695,not found under this category
20-12-009,ক্রসেড-৯,আসাদ বিন হাফিজ,40,,1,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45696,not found under this category
20-12-010,ক্রসেড-১০,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,2001,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45697,not found under this category
20-12-011,ক্রসেড-১১,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45698,not found under this category
20-12-012,ক্রসেড-১২,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45699,not found under this category
20-12-013,ক্রসেড-১৩,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45700,not found under this category
20-12-014,ক্রসেড-১৪,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45701,not found under this category
20-12-015,ক্রসেড-১৫,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45702,not found under this category
20-12-016,ক্রসেড-১৬,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45703,not found under this category
20-12-017,ক্রসেড-১৭,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,2003,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45704,not found under this category
20-12-018,ক্রসেড-১৮,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,2003,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45705,not found under this category
20-12-019,ক্রসেড-১৯,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,2003,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45706,not found under this category
20-12-020,ক্রসেড-২০,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45707,not found under this category
20-12-021,ক্রসেড-২১,আসাদ বিন হাফিজ,40,,1,প্রীতি প্রকাশন,2004,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45708,not found under this category
20-12-022,ক্রসেড-২২,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45709,not found under this category
20-12-023,ক্রসেড-২৩,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45710,not found under this category
20-12-024,ক্রসেড-২৪,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,2004,22,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45711,not found under this category
20-12-025,ক্রসেড-২৫,আসাদ বিন হাফিজ,40,,0,প্রীতি প্রকাশন,,,,Paperback,,,,ক্রসেড-OLD,Bn,OLD,,,,,45712,not found under this category
